id,clean_title,author,publisher,year,language,category,tags,description,table_of_contents,cover_image_url,preview_page_count,preview_base_url,access_required,access_url,copyright_status,can_public_download
cdl-004215,基督、圣灵与救赎,陈若愚,,,中文,theology,救赎,,,,5,,true,,待核实,false
cdl-001751,基督与圣经,约翰 韦咸,,,中文,bible-study,圣经,,,,5,,true,,待核实,false
cdl-004216,基督与西方思想卷 (一),,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004217,基督为中心的讲道,,,,中文,pastoral,讲道,,,,5,,true,,待核实,false
cdl-000794,基督为谁而死,约翰欧文,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004218,基督为谁而死,约翰欧文,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004219,基督为谁而死,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004220,基督也超越在肉身之外,陳衛真,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004221,基督书简：启示录七教会信息,杨牧谷,,,中文,bible-study,启示录,,,,5,,true,,待核实,false
cdl-000268,基督何许人也,日 幸德秋水,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001431,"基督何许人也：基督抹煞论,〔日〕幸德秋水",,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000269,基督信仰中的末世论,,,,中文,theology,基督;信仰,,,,5,,true,,待核实,false
cdl-004222,基督信仰浅探,,,,中文,theology,基督;信仰,,,,5,,true,,待核实,false
cdl-004223,基督化人生的研究 谢颂羔编译,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004224,基督化家庭,,,,中文,family-ministry,家庭,,,,5,,true,,待核实,false
cdl-004225,基督和他的教会,,,,中文,theology,基督;教会,,,,5,,true,,待核实,false
cdl-000499,基督圣徒传,爱的使者,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-005814,基督圣徒传,爱的使者,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004226,基督宗教与东亚儒学的对话 林鸿信,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004228,基督宗教哲学的起源,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004229,基督宗教思想史(上),,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004230,基督宗教思想史(上),,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004231,基督宗教思想史(上),,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004232,基督宗教思想史(上),林鴻信,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004233,基督宗教思想史(下),,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004234,基督宗教思想史(下),,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004235,基督宗教知识辞典,,,,中文,reference,辞典,,,,5,,true,,待核实,false
cdl-001723,基督宗教研究(第一辑)卓新平，许志伟,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001725,基督宗教研究(第四辑)卓新平，许志伟,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000270,基督宗教美术图案集,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004236,基督宗教诞生前的耶稣,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004237,基督山上宝训释义,毛克礼,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004238,基督山上宝训释义,毛克礼,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004239,基督形象的艺术神学.亨利克·菲弗,,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-004240,基督徒 也会抑郁,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004241,基督徒与拜偶像,小小羊,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004242,基督徒伦理,吕沛渊,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001934,基督徒品格之塑造,侯士庭,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004244,基督徒品格之塑造—侯士庭,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001672,基督徒圣经概论：新约,刘焕俊,,,中文,bible-study,圣经;新约,,,,5,,true,,待核实,false
cdl-004245,基督徒大教义问答,马丁路德,,,中文,theology,教义,,,,5,,true,,待核实,false
cdl-000145,基督徒家庭敬拜,凯瑞 普塔克,,,中文,family-ministry,家庭,,,,5,,true,,待核实,false
cdl-000271,基督徒属灵争战,,,,中文,spiritual-life,属灵,,,,5,,true,,待核实,false
cdl-004246,基督徒文摘系列路加福音下,黄迦勒,,,中文,bible-study,路加福音,,,,5,,true,,待核实,false
cdl-004247,基督徒新约伦理学,海斯,,,中文,bible-study,新约,,,,5,,true,,待核实,false
cdl-000272,基督徒理所当然的侍奉,Brakel Study Manual,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000386,基督徒理所当然的侍奉,布雷克,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004248,基督徒生活手册 加尔文,,,,中文,reference,手册,,,,5,,true,,待核实,false
cdl-004249,基督徒的人生观—叶恩汉,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004250,基督徒的人观际,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001168,基督徒的信仰 天路客的系统神学,迈克 何顿,,,中文,theology,神学;系统神学,,,,5,,true,,待核实,false
cdl-004251,基督徒的信仰(天路客的系统神学),迈克 何顿,,,中文,theology,神学;系统神学,,,,5,,true,,待核实,false
cdl-004252,基督徒的信仰(天路客的系统神学),迈克 何顿,,,中文,theology,神学;系统神学,,,,5,,true,,待核实,false
cdl-004253,基督徒的信仰(天路客的系统神学),迈克 何顿,,,中文,theology,神学;系统神学,,,,5,,true,,待核实,false
cdl-004254,基督徒的婚姻觀,,,,中文,family-ministry,婚姻,,,,5,,true,,待核实,false
cdl-004255,基督徒的家庭观,,,,中文,family-ministry,家庭,,,,5,,true,,待核实,false
cdl-004256,基督徒的忍耐与品格,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004257,基督徒的愛與恨,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004258,基督徒的敬拜,,,,中文,spiritual-life,敬拜,,,,5,,true,,待核实,false
cdl-001741,基督徒的最后试探,康来昌,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000273,基督徒的激情,丹麦 克尔凯郭尔,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004259,基督徒的珍宝知足,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004260,基督徒的生活,约翰加尔文,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004261,基督徒的生活,约翰加尔文,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004262,基督徒的生活,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004263,基督徒的生活伦理,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004264,基督徒的生活艺术,洛夫 赫南,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004265,基督徒的良心,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004266,基督徒的责任,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004267,基督徒的长进,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004268,基督徒的默观之路,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004269,基督徒看性,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004270,基督徒看權勢,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004271,基督徒看錢,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004272,基督徒纯全的敬拜 A6,,,,中文,spiritual-life,敬拜,,,,5,,true,,待核实,false
cdl-004273,基督徒自由憲章,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-003132,基督徒长进指南,以马忤斯,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004737,基督徒须知,巴刻,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001864,基督心·台湾情,王宪治,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004274,基督教 约瑟夫著作精选 犹太故事、犹太战记,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004275,基督教三一论浅析,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004276,基督教三一论浅析,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004277,基督教三一论浅析,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-002157,基督教三一论浅析：奥尔森，霍尔,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004278,基督教与中国文化 (吴雷川) (Z,Library,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004279,基督教与中国文化 (吴雷川) (Z,Library,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001236,基督教与中国近现代教育,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001097,基督教与古典文化 基督教与希腊主义相遇中自然神学的转化 美 帕利坎 著 421页,,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-004280,基督教与古典文化：自然神学变形记,,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-001220,基督教与帝国文化,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001724,基督教与帝国文化,王晓朝,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004282,基督教与新神学,梅钦,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-004281,基督教与新神学 梅钦博士,,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-001713,基督教与社会秩序,汤檏威廉,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004283,基督教与自由主义,梅钦,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000274,基督教与西方思想 01,科林 布朗,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000275,基督教与西方思想 02,史蒂夫 威尔肯斯,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004284,基督教与西方思想(卷一),,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004285,基督教与西方思想(卷二),,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004286,基督教与近代中国.杨天宏着.四川人民出版社1994,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004287,基督教与近代中国社会,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004288,基督教与近代中国社会,顾卫民,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-006141,基督教与近代中西文化,罗秉祥 赵敦华,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004289,基督教与道教伦理思想研究+何除、林庆华主编,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004290,基督教世界科学与神学论战史.上卷【美】安德鲁·迪克森·怀特,,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-004291,基督教世界科学与神学论战史.下卷【美】安德鲁·迪克森·怀特,,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-004292,基督教中级讲道学,,,,中文,pastoral,讲道,,,,5,,true,,待核实,false
cdl-001900,基督教义与实践卷二：基督与救恩,韦恩 格鲁登,,,中文,theology,教义,,,,5,,true,,待核实,false
cdl-004293,基督教之研究,聖嚴法師,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001860,基督教之贫乏,岑朗天,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004295,基督教二千年,马超群,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004294,基督教二千年(马超群编)(中国青年出版社 1988,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004296,基督教会十人十事 梁家麟,,,,中文,theology,基督;教会,,,,5,,true,,待核实,false
cdl-004297,基督教会历史年表,约翰 汉那,,,中文,church-history,历史,,,,5,,true,,待核实,false
cdl-000276,基督教会史,沃尔克,,,中文,church-history,教会史,,,,5,,true,,待核实,false
cdl-000277,基督教会史,雪莱,,,中文,church-history,教会史,,,,5,,true,,待核实,false
cdl-004301,基督教会史,张绥,,,中文,church-history,教会史,,,,5,,true,,待核实,false
cdl-004302,基督教会史,,,,中文,church-history,教会史,,,,5,,true,,待核实,false
cdl-004299,基督教会史 宗派主义部分 阅读材料,,,,中文,church-history,教会史,,,,5,,true,,待核实,false
cdl-004300,基督教会史(华尔克),,,,中文,church-history,教会史,,,,5,,true,,待核实,false
cdl-004298,基督教会史：雪莱 好书 第3版=Church History in Plain Language Third Edition,,,,中文,church-history,教会史,,,,5,,true,,待核实,false
cdl-004303,基督教会史略,梁家麟,,,中文,church-history,教会史,,,,5,,true,,待核实,false
cdl-000041,基督教会崇拜的重探,上海光启社,,,中文,theology,基督;教会,,,,5,,true,,待核实,false
cdl-004304,基督教会崇拜的重探,,,,中文,theology,基督;教会,,,,5,,true,,待核实,false
cdl-004305,基督教伦理,金晓声,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001743,基督教伦理学,Waldo Beach H Richard Niebuhr,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-002619,基督教伦理学,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004306,基督教伦理学,贾诗勒,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000278,基督教伦理学与当代道德问题,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004307,基督教伦理学之基础,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-002637,基督教伦理学的来源,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001902,基督教伦理学诠释,莱茵霍尔德 尼布尔,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000780,基督教信仰,约翰 斯托得,,,中文,theology,基督;信仰,,,,5,,true,,待核实,false
cdl-002168,基督教信仰,约翰 斯托得,,,中文,theology,基督;信仰,,,,5,,true,,待核实,false
cdl-001942,基督教信仰之研究,鲍凯索,,,中文,theology,基督;信仰,,,,5,,true,,待核实,false
cdl-004309,基督教信仰告白 全,,,,中文,theology,基督;信仰,,,,5,,true,,待核实,false
cdl-001856,基督教信仰经得起考验吗：伯特汤普逊，威尼杰克逊,,,,中文,theology,基督;信仰,,,,5,,true,,待核实,false
cdl-004312,基督教先驱的受难,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004323,基督教典外文献,旧约篇V,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004324,基督教千问,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001889,基督教历代别异神学思想简介,谢家树,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-004325,基督教历史伟人传,,,,中文,church-history,历史,,,,5,,true,,待核实,false
cdl-004326,基督教历史年代表,,,,中文,church-history,历史,,,,5,,true,,待核实,false
cdl-004327,基督教古典教育,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000279,基督教史,优西比乌,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004328,基督教史(上卷),胡斯托 L 冈萨雷斯,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004329,基督教史：最初的三千年 迪尔梅德·麦卡洛克 (迪尔梅德·麦卡洛克) (Z,Library,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004330,基督教史纲,游斌,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000280,基督教圣约神学讲义,孙宏广,,,中文,theology,神学,,,,5,,true,,待核实,false
cdl-004331,基督教在中国 处境化的智慧 上,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004332,基督教在中国 处境化的智慧 下,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000292,基督教在近代中国传教方式的转变,基督教研究,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000281,基督教大思想家,汉斯 昆,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004333,基督教宣教史略,贾礼荣,,,中文,missions,宣教,,,,5,,true,,待核实,false
cdl-001730,基督教宣教史略：从五旬节到今代宣教概览,贾礼荣,,,中文,missions,宣教,,,,5,,true,,待核实,false
cdl-000282,基督教对文明的影响,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-002648,基督教对文明的影响,阿尔文 施密特,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-000972,基督教导论,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004335,基督教崇拜導論,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004336,基督教崇拜導論講義(上),,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004337,基督教崇拜導論講義(下),,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-001451,"基督教并不神秘,〔英〕托兰德",,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-002649,基督教思想史,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004339,基督教思想史,胡斯都 l 冈察雷,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004340,基督教思想史,奥尔森,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004338,基督教思想史 从其犹太和希腊发端到存在主义,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004341,基督教思想史02,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004342,基督教思想史03,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004343,基督教思想史第一卷,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004344,基督教思想史第三卷,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004345,基督教思想史第二卷,,,,中文,theology,基督,,,,5,,true,,待核实,false
cdl-004346,基督教护教学,范泰尔,,,中文,theology,护教,,,,5,,true,,待核实,false
cdl-006301,基督教护教学,范泰尔,,,中文,theology,护教,,,,5,,true,,待核实,false
cdl-004347,基督教教义史,,,,中文,theology,教义,,,,5,,true,,待核实,false
cdl-004348,基督教教义史,,,,中文,theology,教义,,,,5,,true,,待核实,false
cdl-004349,基督教教义史,台版 伯克富,,,中文,theology,教义,,,,5,,true,,待核实,false
